token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP096	0	0	0	pino	pino	_	_	_	_	_	linguistic	_	none	_	Begin=0.26	_	_	_	_
0-1	PKP096	0	0	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP096	0	0	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP096	0	0	3	pesa	pesa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PKP096	0	0	4	tanto	tanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PKP096	0	0	5	chiedere	chiedere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PKP096	0	0	6	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	PKP096	0	0	7	macellaio	macellaio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	PKP096	0	0	8	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	PKP096	0	0	9	fare	fare	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
0-10	PKP096	0	0	10	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-11	PKP096	0	0	11	ste	ste	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-12	PKP096	0	0	12	fettine	fettine	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-13	PKP096	0	0	13	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-14	PKP096	0	0	14	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-15	PKP096	0	0	15	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-16	PKP096	0	0	16	sottili,	sottili	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=5.259	_	_	_	_
1-0	PKP097	1	1	0	>SI<	si	_	_	_	_	_	linguistic	_	none	Volume=high	Begin=5.259|End=6.073	_	Fast=0-2(0)	_	_
2-0	PKP096	2	2	0	a::::::::h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=6.073|End=6.724	0x8	_	_	_
3-0	PKP095	3	3	0	>allor<	allor	_	_	_	_	_	linguistic	_	none	_	Begin=7.0	_	Fast=0-5(0)	_	_
3-1	PKP095	3	3	1	ade(sso)	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-6(0)	3-6(0)	_
3-2	PKP095	3	3	2	i~	i~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	Slow=0-2(0)	_	_
3-3	PKP095	3	3	3	>quand<	quand	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(1)	_	_
3-4	PKP095	3	3	4	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-2(1)	_	_
3-5	PKP095	3	3	5	>qua<	qua	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-3(2)	_	_
3-6	PKP095	3	3	6	telefono,	telefono	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=9.224	_	_	_	_
4-0	PKP096	4	4	0	m::::::::::h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=9.229|End=10.318	0x10	_	_	_
5-0	PKP095	5	5	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=10.328	_	_	_	_
5-1	PKP095	5	5	1	dico	dico	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
5-2	PKP095	5	5	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-3	PKP095	5	5	3	telegraficamente	telegraficamente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PKP095	5	5	4	preparami	preparami	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
5-5	PKP095	5	5	5	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-6	PKP095	5	5	6	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	PKP095	5	5	7	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-8	PKP095	5	5	8	le~	le~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
5-9	PKP095	5	5	9	[le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
5-10	PKP095	5	5	10	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
5-11	PKP095	5	5	11	cotolette]	cotolette	_	_	_	_	_	linguistic	_	none	_	End=14.541	_	_	_	0-9(0)
6-0	PKP096	6	6	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=13.143	_	_	_	0-1(0)
6-1	PKP096	6	6	1	fai	fai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
6-2	PKP096	6	6	2	male]	male	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-4(0)
6-3	PKP096	6	6	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-4	PKP096	6	6	4	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PKP096	6	6	5	devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PKP096	6	6	6	essere	essere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	PKP096	6	6	7	dettagliato.	dettagliato	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=16.536	_	_	_	_
7-0	PKP095	7	7	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=17.501	_	_	_	_
7-1	PKP095	7	7	1	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PKP095	7	7	2	essere	essere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PKP095	7	7	3	dettagliato	dettagliato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PKP095	7	7	4	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PKP095	7	7	5	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PKP095	7	7	6	li'	li'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	_
7-7	PKP095	7	7	7	dice	dice	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	PKP095	7	7	8	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	PKP095	7	7	9	ha	ha	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
7-10	PKP095	7	7	10	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-11	PKP095	7	7	11	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-12	PKP095	7	7	12	ha	ha	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
7-13	PKP095	7	7	13	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-14	PKP095	7	7	14	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
