token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP001	0	0	0	buon	buon	_	_	_	_	_	linguistic	_	none	_	Begin=1.65	_	_	_	_
0-1	PKP001	0	0	1	appetito,	appetito	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=2.459	_	_	_	_
1-0	PKP004	1	1	0	buon	buon	_	_	_	_	_	linguistic	_	none	_	Begin=2.71	_	_	_	_
1-1	PKP004	1	1	1	[appetito]	appetito	_	_	_	_	_	linguistic	_	none	_	End=3.41	_	_	_	0-8(0)
2-0	PKP003	2	2	0	[buon]	buon	_	_	_	_	_	linguistic	_	none	_	Begin=3.24	_	_	_	0-4(0)
2-1	PKP003	2	2	1	appetito	appetito	_	_	_	_	_	linguistic	_	none	_	End=4.11	_	_	_	_
3-0	PKP004	3	3	0	da	da	_	_	_	_	_	linguistic	_	none	_	Begin=8.67	_	_	_	_
3-1	PKP004	3	3	1	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP004	3	3	2	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP004	3	3	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP004	3	3	4	facevo	facevo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP004	3	3	5	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP004	3	3	6	pasta	pasta	_	_	_	_	_	linguistic	_	none	_	End=10.677	_	_	_	_
4-0	PKP001	4	4	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=10.977	_	_	_	_
4-1	PKP001	4	4	1	vero,	vero	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
4-2	PKP001	4	4	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP001	4	4	3	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PKP001	4	4	4	piace	piace	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	PKP001	4	4	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	PKP001	4	4	6	sacco	sacco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	PKP001	4	4	7	tra	tra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
