token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP125	0	0	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=1.17	_	_	_	_
0-1	PKP125	0	0	1	dai	dai	_	_	_	_	_	linguistic	_	none	_	End=1.847	_	_	_	_
1-0	PKP125	1	1	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=3.591	_	_	_	_
1-1	PKP125	1	1	1	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PKP125	1	1	2	serve	serve	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PKP125	1	1	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PKP125	1	1	4	coltello?	coltello	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.709	_	_	_	_
2-0	PKP131	2	2	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=5.73|End=6.068	_	_	_	_
3-0	PKP131	3	3	0	(to)	to	_	_	_	_	_	linguistic	_	none	_	Begin=9.05|End=9.403	_	_	0-2(0)	_
4-0	PKP125	4	4	0	°ecco	ecco	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=13.522	_	_	_	_
4-1	PKP125	4	4	1	qua°	qua	_	_	_	_	_	linguistic	_	none	Volume=low	End=14.004	_	_	_	_
5-0	PKP125	5	5	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=15.206	_	_	_	_
5-1	PKP125	5	5	1	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	PKP125	5	5	2	vuoi?	vuoi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=15.857	_	_	_	_
6-0	PKP125	6	6	0	sai	sai	_	_	_	_	_	linguistic	_	none	_	Begin=16.236	_	_	_	_
6-1	PKP125	6	6	1	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PKP125	6	6	2	com'	com'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
6-3	PKP125	6	6	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PKP125	6	6	4	buono	buono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PKP125	6	6	5	squagliato	squagliato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PKP125	6	6	6	sulla::	sulla	_	_	_	_	_	linguistic	_	none	_	End=18.718	4x2	_	_	_
7-0	PKP125	7	7	0	sulla	sulla	_	_	_	_	_	linguistic	_	none	_	Begin=18.77	_	_	_	_
