token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP136	0	0	0	°sto°	sto	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=0.0	_	_	_	_
0-1	PKP136	0	0	1	okay	okay	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	PKP136	0	0	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	PKP136	0	0	3	partito	partito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	PKP136	0	0	4	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	PKP136	0	0	5	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	PKP136	0	0	6	qua	qua	_	_	_	_	_	linguistic	_	none	_	End=3.6	_	_	_	_
1-0	PKP137	1	1	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=3.88|End=5.087	_	_	_	_
2-0	PKP136	2	2	0	(n)on	non	_	_	_	_	_	linguistic	_	none	_	Begin=5.42	_	_	0-1(0)	_
2-1	PKP136	2	2	1	diamo	diamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP136	2	2	2	colpi	colpi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	PKP136	2	2	3	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	PKP136	2	2	4	tavolo	tavolo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PKP136	2	2	5	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PKP136	2	2	6	[non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
2-7	PKP136	2	2	7	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
2-8	PKP136	2	2	8	xx]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	End=7.848	_	_	_	0-2(0)
3-0	PKP137	3	3	0	[va	va	_	_	_	_	_	linguistic	_	none	_	Begin=7.24	_	_	_	0-2(0)
3-1	PKP137	3	3	1	bene]	bene	_	_	_	_	_	linguistic	_	none	_	End=8.216	_	_	_	0-4(0)
4-0	PKP136	4	4	0	buon	buon	_	_	_	_	_	linguistic	_	none	_	Begin=8.71	_	_	_	_
4-1	PKP136	4	4	1	appetito	appetito	_	_	_	_	_	linguistic	_	none	_	End=9.53	_	_	_	_
5-0	PKP138	5	5	0	[buon	buon	_	_	_	_	_	linguistic	_	none	_	Begin=9.52	_	_	_	0-4(?)
5-1	PKP138	5	5	1	appetito]	appetito	_	_	_	_	_	linguistic	_	none	_	End=10.469	_	_	_	0-8(?)
6-0	PKP137	6	6	0	[buon	buon	_	_	_	_	_	linguistic	_	none	_	Begin=9.54	_	_	_	0-4(2)
6-1	PKP137	6	6	1	appetito]	appetito	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(2)
6-2	PKP137	6	6	2	((tossisce))	((tossisce))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=10.489	_	_	_	_
7-0	PKP136	7	7	0	(o)kay	okay	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=11.61	_	_	0-1(0)	_
7-1	PKP136	7	7	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-2	PKP136	7	7	2	ma'	ma'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	_
7-3	PKP136	7	7	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PKP136	7	7	4	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PKP136	7	7	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PKP136	7	7	6	piattone	piattone	_	_	_	_	_	linguistic	_	none	_	End=14.149	_	_	_	_
8-0	PKP137	8	8	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=14.22	_	_	_	_
8-1	PKP137	8	8	1	mangiane	mangiane	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PKP137	8	8	2	meno	meno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PKP137	8	8	3	vedi	vedi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	PKP137	8	8	4	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
8-5	PKP137	8	8	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	PKP137	8	8	6	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	PKP137	8	8	7	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	PKP137	8	8	8	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PKP137	8	8	9	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	PKP137	8	8	10	va	va	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-11	PKP137	8	8	11	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-12	PKP137	8	8	12	mettiamo	mettiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-13	PKP137	8	8	13	là	là	_	_	_	_	_	linguistic	_	none	_	End=18.023	_	_	_	_
