token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP006	0	0	0	la	la	_	_	_	_	_	linguistic	_	none	_	Begin=0.44	_	_	_	_
0-1	PKP006	0	0	1	sorella	sorella	_	_	_	_	_	linguistic	_	none	_	End=1.221	_	_	_	_
1-0	PKP004	1	1	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=1.79|End=2.064	_	_	_	_
2-0	PKP006	2	2	0	ogni	ogni	_	_	_	_	_	linguistic	_	none	_	Begin=2.483	_	_	_	_
2-1	PKP006	2	2	1	tanto	tanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP006	2	2	2	>si	si	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
2-3	PKP006	2	2	3	faceva<	faceva	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-6(0)	_	_
2-4	PKP006	2	2	4	passare	passare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	PKP006	2	2	5	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	PKP006	2	2	6	padre	padre	_	_	_	_	_	linguistic	_	none	_	End=4.568	_	_	_	_
3-0	PKP006	3	3	0	ora	ora	_	_	_	_	_	linguistic	_	none	_	Begin=4.604	_	_	_	_
3-1	PKP006	3	3	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	PKP006	3	3	2	padre	padre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	PKP006	3	3	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	PKP006	3	3	4	morto	morto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	PKP006	3	3	5	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	PKP006	3	3	6	mese	mese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	PKP006	3	3	7	fa	fa	_	_	_	_	_	linguistic	_	none	_	End=6.827	_	_	_	_
4-0	PKP004	4	4	0	ho	ho	_	_	_	_	_	linguistic	_	none	_	Begin=7.338	_	_	_	_
4-1	PKP004	4	4	1	capi[to]	capito	_	_	_	_	_	linguistic	_	none	_	End=7.891	_	_	_	4-6(2)
5-0	PKP006	5	5	0	[poi]	poi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=7.706	_	_	_	0-3(2)
5-1	PKP006	5	5	1	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-2	PKP006	5	5	2	gimmi	gimmi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	PKP006	5	5	3	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	PKP006	5	5	4	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
5-5	PKP006	5	5	5	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	PKP006	5	5	6	detto	detto	_	_	_	_	_	linguistic	_	none	_	End=9.185	_	_	_	_
6-0	PKP006	6	6	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=9.225	_	_	_	_
6-1	PKP006	6	6	1	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	PKP006	6	6	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	PKP006	6	6	3	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	PKP006	6	6	4	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	PKP006	6	6	5	condoglianze	condoglianze	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	PKP006	6	6	6	>ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
6-7	PKP006	6	6	7	detto<	detto	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-5(0)	_	_
6-8	PKP006	6	6	8	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	PKP006	6	6	9	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	PKP006	6	6	10	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-11	PKP006	6	6	11	successo?	successo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=12.149	_	_	_	_
7-0	PKP006	7	7	0	improvvisamente	improvvisamente	_	_	_	_	_	linguistic	_	none	_	Begin=12.199	_	_	_	_
7-1	PKP006	7	7	1	era	era	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PKP006	7	7	2	ammala'	ammala'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	End=14.032	_	_	_	_
8-0	PKP006	8	8	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=14.62	_	_	_	_
8-1	PKP006	8	8	1	lei	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PKP006	8	8	2	dice	dice	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	PKP006	8	8	3	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	PKP006	8	8	4	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	PKP006	8	8	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	PKP006	8	8	6	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	PKP006	8	8	7	considera	considera	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	PKP006	8	8	8	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	PKP006	8	8	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	PKP006	8	8	10	famiglia	famiglia	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
8-11	PKP006	8	8	11	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-12	PKP006	8	8	12	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-13	PKP006	8	8	13	voi	voi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-14	PKP006	8	8	14	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-15	PKP006	8	8	15	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-16	PKP006	8	8	16	dir'	dir'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	End=18.491	_	_	_	_
9-0	PKP006	9	9	0	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=19.169|End=19.588	0x3	_	_	_
10-0	PKP006	10	10	0	mia	mia	_	_	_	_	_	linguistic	_	none	_	Begin=19.679	_	_	_	_
10-1	PKP006	10	10	1	madre	madre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PKP006	10	10	2	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	PKP006	10	10	3	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PKP006	10	10	4	dato	dato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PKP006	10	10	5	(u)na	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-1(0)	_
10-6	PKP006	10	10	6	spinta	spinta	_	_	_	_	_	linguistic	_	none	_	End=21.508	_	_	_	_
11-0	PKP006	11	11	0	l'	l'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	Begin=21.58	_	_	_	_
11-1	PKP006	11	11	1	a	a	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-2	PKP006	11	11	2	dat	dat	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-3	PKP006	11	11	3	c'	c'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	_	_	_	_	_
11-4	PKP006	11	11	4	accett	accett	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-5	PKP006	11	11	5	sach	sach	_	_	_	_	_	linguistic	_	some	_	_	_	Fast=3-4(0)	_	_
11-6	PKP006	11	11	6	>m'	m'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	_	_	Fast=0-2(0)	_	_
11-7	PKP006	11	11	7	ha	ha	_	_	_	_	_	linguistic	_	some	_	_	_	Fast=0-2(0)	_	_
11-8	PKP006	11	11	8	m'	m'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	_	_	Fast=0-2(0)	_	_
11-9	PKP006	11	11	9	ha<	ha	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-10	PKP006	11	11	10	m'	m'	_	_	_	_	_	linguistic	_	some	SpaceAfter=No	_	_	_	_	_
11-11	PKP006	11	11	11	ha	ha	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-12	PKP006	11	11	12	detto	detto	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-13	PKP006	11	11	13	delle	delle	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-14	PKP006	11	11	14	cose	cose	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-15	PKP006	11	11	15	dopo	dopo	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-16	PKP006	11	11	16	di	di	_	_	_	_	_	linguistic	_	some	_	_	_	_	_	_
11-17	PKP006	11	11	17	che	che	_	_	_	_	_	linguistic	_	some	_	End=25.06	_	_	_	_
12-0	PKP004	12	12	0	addirittu[ra]?	addirittura	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=26.112|End=26.991	_	_	_	9-11(3)
13-0	PKP006	13	13	0	[e]:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=26.717|End=27.112	0x1	_	_	0-1(3)
14-0	PKP006	14	14	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=27.596	_	_	_	_
14-1	PKP006	14	14	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PKP006	14	14	2	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PKP006	14	14	3	so(no)	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	2-4(0)	_
14-4	PKP006	14	14	4	stati	stati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-5	PKP006	14	14	5	zitti	zitti	_	_	_	_	_	linguistic	_	none	_	End=29.54	_	_	_	_
15-0	PKP006	15	15	0	°ah°	ah	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=29.834|End=30.068	_	_	_	_
16-0	PKP006	16	16	0	poi	poi	_	_	_	_	_	linguistic	_	none	_	Begin=30.766	_	_	_	_
16-1	PKP006	16	16	1	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PKP006	16	16	2	avuto	avuto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-3	PKP006	16	16	3	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-4	PKP006	16	16	4	blocco	blocco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-5	PKP006	16	16	5	rena(le)	renale	_	_	_	_	_	linguistic	_	none	_	End=32.338	_	_	4-6(0)	_
17-0	PKP006	17	17	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=34.1	_	_	_	_
17-1	PKP006	17	17	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PKP006	17	17	2	dett(o)	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	4-5(0)	_
17-3	PKP006	17	17	3	ma	ma	_	_	_	_	_	linguistic	_	none	_	End=34.899	_	_	_	_
18-0	PKP006	18	18	0	mo	mo	_	_	_	_	_	linguistic	_	none	_	Begin=35.016	_	_	_	_
18-1	PKP006	18	18	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PKP006	18	18	2	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	PKP006	18	18	3	andata	andata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-4	PKP006	18	18	4	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	PKP006	18	18	5	tuo	tuo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PKP006	18	18	6	padre	padre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PKP006	18	18	7	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-8	PKP006	18	18	8	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-9	PKP006	18	18	9	[i:o]	io	_	_	_	_	_	linguistic	_	none	_	End=37.907	0x1	_	_	0-2(4)
19-0	PKP005	19	19	0	[(le]ttere	lettere	_	_	_	_	_	linguistic	_	none	_	Begin=37.67	_	_	0-7(0)	0-2(4)
19-1	PKP005	19	19	1	pe[rò)]	però	_	_	_	_	_	linguistic	_	none	_	End=38.375	_	_	0-4(0)	2-4(5)
20-0	PKP004	20	20	0	[e]h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=38.282|End=38.536	_	_	_	0-1(5)
