token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP134	0	0	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=0.23	_	_	_	_
0-1	PKP134	0	0	1	belli:no,	bellino	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=1.101	4x1	_	_	_
1-0	PKP135	1	1	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=1.28	_	_	_	_
1-1	PKP135	1	1	1	chi?	chi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=1.729	_	_	_	_
2-0	PKP134	2	2	0	michi,	michi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=2.02|End=2.699	_	_	_	_
3-0	PKP135	3	3	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=2.88|End=3.199	_	_	_	_
4-0	PKP134	4	4	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=3.23	_	_	_	_
4-1	PKP134	4	4	1	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	PKP134	4	4	2	mandato	mandato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	PKP134	4	4	3	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	PKP134	4	4	4	story,	story	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=4.228	_	_	_	_
5-0	PKP135	5	5	0	(di	di	_	_	_	_	_	linguistic	_	none	_	Begin=4.38	_	_	0-2(0)	_
5-1	PKP135	5	5	1	[chi)]?	chi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.96	_	_	0-3(0)	0-3(0)
6-0	PKP134	6	6	0	[dice]ndomi	dicendomi	_	_	_	_	_	linguistic	_	none	_	Begin=4.58|End=5.351	_	_	_	0-4(0)
7-0	PKP134	7	7	0	di	di	_	_	_	_	_	linguistic	_	none	_	Begin=5.81	_	_	_	_
7-1	PKP134	7	7	1	rossi	rossi	_	_	_	_	_	linguistic	_	none	_	End=6.589	_	_	_	_
8-0	PKP135	8	8	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=6.694|End=7.097	_	_	_	_
9-0	PKP134	9	9	0	dicendomi::	dicendomi	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=7.14	8x2	_	_	_
9-1	PKP134	9	9	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
9-2	PKP134	9	9	2	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PKP134	9	9	3	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	PKP134	9	9	4	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	PKP134	9	9	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	PKP134	9	9	6	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-7	PKP134	9	9	7	messo	messo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-8	PKP134	9	9	8	ieri,	ieri	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=10.092	_	_	_	_
10-0	PKP134	10	10	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=11.681	_	_	_	_
10-1	PKP134	10	10	1	cui	cui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PKP134	10	10	2	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
10-3	PKP134	10	10	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	PKP134	10	10	4	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	PKP134	10	10	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	PKP134	10	10	6	sorella	sorella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	PKP134	10	10	7	peral[tro],	peraltro	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=13.282	_	_	_	4-8(1)
11-0	PKP135	11	11	0	[a]:h,	ah	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=13.17	0x1	_	_	0-1(1)
11-1	PKP135	11	11	1	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=13.952	_	_	_	_
12-0	PKP134	12	12	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=13.996	_	_	_	_
12-1	PKP134	12	12	1	infatti	infatti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	PKP134	12	12	2	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	PKP134	12	12	3	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	PKP134	12	12	4	insieme	insieme	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-5	PKP134	12	12	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-6	PKP134	12	12	6	pa:dova,	padova	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=15.64	1x1	_	_	_
13-0	PKP134	13	13	0	>non	non	_	_	_	_	_	linguistic	_	none	_	Begin=16.3	_	Fast=0-3(0)	_	_
13-1	PKP134	13	13	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
13-2	PKP134	13	13	2	capito	capito	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-6(0)	_	_
13-3	PKP134	13	13	3	se<	se	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	_
13-4	PKP134	13	13	4	però	però	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	PKP134	13	13	5	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PKP134	13	13	6	lei	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	PKP134	13	13	7	fa	fa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-8	PKP134	13	13	8	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
13-9	PKP134	13	13	9	ingegneria,	ingegneria	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=19.032	_	_	_	_
14-0	PKP134	14	14	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=19.101	_	_	_	_
14-1	PKP134	14	14	1	siccome	siccome	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PKP134	14	14	2	michi	michi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PKP134	14	14	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-4	PKP134	14	14	4	diventato	diventato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-5	PKP134	14	14	5	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-6	PKP134	14	14	6	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-7	PKP134	14	14	7	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-8	PKP134	14	14	8	confident[e::]	confidente	_	_	_	_	_	linguistic	_	none	_	End=21.98	9x2	_	_	9-10(2)
15-0	PKP135	15	15	0	[a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=21.562	0x1	_	_	0-2(2)
15-1	PKP135	15	15	1	o]kay	okay	_	_	_	_	_	linguistic	_	none	_	End=22.304	_	_	_	0-1(2)
16-0	PKP134	16	16	0	prefe	prefe	_	_	_	_	_	linguistic	_	none	_	Begin=22.745	_	_	_	_
16-1	PKP134	16	16	1	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PKP134	16	16	2	cuore,	cuore	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=23.703	_	_	_	_
17-0	PKP135	17	17	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=23.809|End=24.5	_	_	_	_
18-0	PKP134	18	18	0	e::h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=24.59	0x2	_	_	_
18-1	PKP134	18	18	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-2	PKP134	18	18	2	adesso::	adesso	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
18-3	PKP134	18	18	3	ogni	ogni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-4	PKP134	18	18	4	volta	volta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	PKP134	18	18	5	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PKP134	18	18	6	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PKP134	18	18	7	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-8	PKP134	18	18	8	degli	degli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-9	PKP134	18	18	9	sviluppi	sviluppi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-10	PKP134	18	18	10	interessanti	interessanti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-11	PKP134	18	18	11	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-12	PKP134	18	18	12	metto	metto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-13	PKP134	18	18	13	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-14	PKP134	18	18	14	corrente	corrente	_	_	_	_	_	linguistic	_	none	_	End=30.32	_	_	_	_
19-0	PKP134	19	19	0	e	e	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=30.67	_	_	_	_
19-1	PKP134	19	19	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
19-2	PKP134	19	19	2	mo	mo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	PKP134	19	19	3	dal	dal	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	PKP134	19	19	4	nulla	nulla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-5	PKP134	19	19	5	lui	lui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-6	PKP134	19	19	6	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-7	PKP134	19	19	7	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-8	PKP134	19	19	8	mandato::,	mandato	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=33.184	6x2	_	_	_
20-0	PKP134	20	20	0	questa	questa	_	_	_	_	_	linguistic	_	none	_	Begin=33.302	_	_	_	_
20-1	PKP134	20	20	1	storia	storia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	PKP134	20	20	2	dicendomi:	dicendomi	_	_	_	_	_	linguistic	_	none	_	End=34.74	8x1	_	_	_
