token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP127	0	0	0	ue	ue	_	_	_	_	_	linguistic	_	none	_	Begin=3.258|End=3.57	_	_	_	_
1-0	PKP126	1	1	0	°thank	thank	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=6.314	_	_	_	_
1-1	PKP126	1	1	1	you°	you	_	_	_	_	_	linguistic	_	none	Volume=low	End=6.602	_	_	_	_
2-0	PKP126	2	2	0	meglio	meglio	_	_	_	_	_	linguistic	_	none	_	Begin=15.446	_	_	_	_
2-1	PKP126	2	2	1	col	col	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	PKP126	2	2	2	sale?	sale	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=16.16	_	_	_	_
3-0	PKP127	3	3	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=17.624	_	_	_	_
3-1	PKP127	3	3	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	End=18.005	_	_	_	_
4-0	PKP126	4	4	0	verso?	verso	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=19.649|End=19.955	_	_	_	_
5-0	PKP125	5	5	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=20.702	_	_	_	_
5-1	PKP125	5	5	1	grazie	grazie	_	_	_	_	_	linguistic	_	none	_	End=21.405	_	_	_	_
6-0	PKP127	6	6	0	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=22.087|End=22.696	_	_	_	_
7-0	PKP126	7	7	0	tu	tu	_	_	_	_	_	linguistic	_	none	_	Begin=23.057	_	_	_	_
7-1	PKP126	7	7	1	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	PKP126	7	7	2	rosa	rosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	PKP126	7	7	3	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	PKP126	7	7	4	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	PKP126	7	7	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	PKP126	7	7	6	vi~?	vi~	_	_	_	_	_	linguistic	_	none	Intonation=Rising|Interrupted=Yes	End=24.001	_	_	_	_
8-0	PKP127	8	8	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=24.011	_	_	_	_
8-1	PKP127	8	8	1	grazie	grazie	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	PKP127	8	8	2	amo'	amo'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	End=24.687	_	_	_	_
9-0	PKP126	9	9	0	un	un	_	_	_	_	_	linguistic	_	none	_	Begin=24.76	_	_	_	_
9-1	PKP126	9	9	1	bicchierino	bicchierino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	PKP126	9	9	2	così	così	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	PKP126	9	9	3	no?	no	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=25.915	_	_	_	_
10-0	PKP126	10	10	0	per	per	_	_	_	_	_	linguistic	_	none	_	Begin=26.469	_	_	_	_
10-1	PKP126	10	10	1	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	PKP126	10	10	2	compagnia?	compagnia	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=27.42	_	_	_	_
11-0	PKP127	11	11	0	no:	no	_	_	_	_	_	linguistic	_	none	_	Begin=27.573	1x1	_	_	_
11-1	PKP127	11	11	1	mo	mo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	PKP127	11	11	2	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	PKP127	11	11	3	magari	magari	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	PKP127	11	11	4	durante	durante	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	PKP127	11	11	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	PKP127	11	11	6	serata	serata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	PKP127	11	11	7	ja	ja	_	_	_	_	_	linguistic	_	none	_	End=29.392	_	_	_	_
12-0	PKP126	12	12	0	okay	okay	_	_	_	_	_	linguistic	_	none	_	Begin=29.416	_	_	_	_
12-1	PKP126	12	12	1	ja	ja	_	_	_	_	_	linguistic	_	none	_	End=30.0	_	_	_	_
13-0	PKP125	13	13	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=30.14	_	_	_	_
13-1	PKP125	13	13	1	meglio	meglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	PKP125	13	13	2	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	PKP125	13	13	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	PKP125	13	13	4	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	PKP125	13	13	5	beve	beve	_	_	_	_	_	linguistic	_	none	_	End=31.278	_	_	_	_
14-0	PKP126	14	14	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=31.295	_	_	_	_
14-1	PKP126	14	14	1	vuoi	vuoi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PKP126	14	14	2	registrare?	registrare	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=32.092	_	_	_	_
15-0	PKP126	15	15	0	registra	registra	_	_	_	_	_	linguistic	_	none	_	Begin=33.032	_	_	_	_
15-1	PKP126	15	15	1	ja	ja	_	_	_	_	_	linguistic	_	none	_	End=33.489	_	_	_	_
16-0	PKP125	16	16	0	sto	sto	_	_	_	_	_	linguistic	_	none	_	Begin=33.652	_	_	_	_
16-1	PKP125	16	16	1	registrando	registrando	_	_	_	_	_	linguistic	_	none	_	End=34.297	_	_	_	_
17-0	PKP127	17	17	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=34.646	0x1	_	_	_
17-1	PKP127	17	17	1	già:?	già	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=35.177	2x1	_	_	_
18-0	PKP126	18	18	0	ops	ops	_	_	_	_	_	linguistic	_	none	_	Begin=37.829|End=38.163	_	_	_	_
19-0	PKP127	19	19	0	x[x]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	Begin=38.177|End=38.524	_	_	_	1-2(0)
20-0	PKP126	20	20	0	[xx]	xx	_	_	_	_	_	unknown	_	none	Syllables=2	Begin=38.239|End=38.549	_	_	_	0-2(0)
21-0	PKP127	21	21	0	bra::	bra	_	_	_	_	_	linguistic	_	none	_	Begin=38.618|End=38.998	2x2	_	_	_
22-0	PKP126	22	22	0	m:h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=41.504	0x1	_	_	_
22-1	PKP126	22	22	1	comunque	comunque	_	_	_	_	_	linguistic	_	none	_	End=42.405	_	_	_	_
23-0	PKP126	23	23	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=45.09	_	_	_	_
23-1	PKP126	23	23	1	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-2	PKP126	23	23	2	piacciono	piacciono	_	_	_	_	_	linguistic	_	none	_	End=45.813	_	_	_	_
24-0	PKP127	24	24	0	pure	pure	_	_	_	_	_	linguistic	_	none	_	Begin=46.318	_	_	_	_
24-1	PKP127	24	24	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	PKP127	24	24	2	me	me	_	_	_	_	_	linguistic	_	none	_	End=46.705	_	_	_	_
25-0	PKP127	25	25	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=48.083	_	_	_	_
25-1	PKP127	25	25	1	voglio	voglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-2	PKP127	25	25	2	assaggiare	assaggiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-3	PKP127	25	25	3	pure	pure	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-4	PKP127	25	25	4	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-5	PKP127	25	25	5	roba	roba	_	_	_	_	_	linguistic	_	none	_	End=49.575	_	_	_	_
26-0	PKP126	26	26	0	un	un	_	_	_	_	_	linguistic	_	none	_	Begin=50.05	_	_	_	_
26-1	PKP126	26	26	1	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-2	PKP126	26	26	2	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-3	PKP126	26	26	3	sale	sale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
